#AdjRefG: Iteration 8 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
  -1.024368E+02    1.840089E+01   -1.177265E+02    2.521015E+02  -7.131587E+01    7.331926E+01   -9.849155E+01    6.095734E+01    8.132676E+01    3.070518E+01    4.456297E+01    1.205802E+02   -1.339525E+02    3.667977E+01   -1.268435E+02   -5.452433E+01    2.150489E+01   -1.223033E+02    6.304559E+01    1.250883E+02 
  -9.701782E+01   -4.794490E+00   -7.813024E+01    2.994007E+02  -9.830349E+01    4.738257E+01   -8.786158E+01    9.726191E+01    5.291469E+01    6.973630E+00    4.698658E+01    1.215432E+02   -1.215765E+02    5.782536E+01   -1.141252E+02   -6.399328E+01    6.994746E+01   -1.169761E+02    7.686998E+01    1.445888E+02 
  -5.852988E+01   -4.360156E+01   -4.987711E+01    3.417853E+02  -1.104163E+02    1.284521E+01   -7.908119E+01    1.298980E+02    3.151430E+01   -2.018321E+01    5.286990E+01    1.229238E+02   -1.016395E+02    7.031329E+01   -1.112355E+02   -6.909955E+01    1.220117E+02   -1.065768E+02    8.756965E+01    1.580630E+02 
  -1.119390E+00   -9.345192E+01   -3.264497E+01    3.791431E+02  -1.051349E+02   -2.548847E+01   -7.248077E+01    1.567626E+02    1.785589E+01   -4.731974E+01    6.330400E+01    1.232395E+02   -8.165116E+01    7.023586E+01   -1.175524E+02   -6.634259E+01    1.678107E+02   -9.087957E+01    9.408422E+01    1.654835E+02 
   5.988953E+01   -1.479675E+02   -2.142327E+01    4.080137E+02  -8.293896E+01   -6.262561E+01   -6.719997E+01    1.766074E+02    1.123910E+01   -7.119665E+01    7.813421E+01    1.185817E+02   -6.825026E+01    5.525175E+01   -1.296858E+02   -5.498739E+01    1.998396E+02   -6.939701E+01    9.732827E+01    1.678120E+02 
   1.120502E+02   -1.991400E+02   -8.076365E+00    4.226752E+02  -4.728903E+01   -9.401566E+01   -6.111468E+01    1.892453E+02    9.904237E+00   -8.907251E+01    9.597283E+01    1.036719E+02   -6.528903E+01    2.543566E+01   -1.427577E+02   -3.675217E+01    2.147240E+02   -4.148752E+01    9.982315E+01    1.665101E+02 
   1.484642E+02   -2.380888E+02    1.601122E+01    4.174244E+02  -4.106456E+00   -1.160221E+02   -5.118169E+01    1.954654E+02    1.162111E+01   -9.885705E+01    1.144079E+02    7.359947E+01   -7.271606E+01   -1.636210E+01   -1.520178E+02   -1.468998E+01    2.136656E+02   -6.847589E+00    1.048028E+02    1.630495E+02 
   1.684236E+02   -2.565044E+02    5.692318E+01    3.891683E+02   3.923162E+01   -1.262747E+02   -3.420047E+01    1.966588E+02    1.432501E+01   -9.922053E+01    1.303574E+02    2.576349E+01   -8.661289E+01   -6.482516E+01   -1.542802E+02    8.190881E+00    2.014798E+02    3.381600E+01    1.150465E+02    1.585551E+02 
   1.761382E+02   -2.485374E+02    1.156640E+02    3.393486E+02   7.528463E+01   -1.239439E+02   -7.836954E+00    1.942838E+02    1.663005E+01   -8.972358E+01    1.405106E+02   -3.856596E+01   -1.003879E+02   -1.131437E+02   -1.487619E+02    2.999305E+01    1.846114E+02    7.827382E+01    1.317523E+02    1.536377E+02 
   1.782965E+02   -2.125853E+02    1.868202E+02    2.744705E+02   9.810519E+01   -1.099227E+02    2.838174E+01    1.893755E+02    1.809656E+01   -7.096477E+01    1.418029E+02   -1.135957E+02   -1.067677E+02   -1.544353E+02   -1.371257E+02    5.030333E+01    1.688625E+02    1.227374E+02    1.537612E+02    1.483873E+02 
   1.814742E+02   -1.523047E+02    2.589099E+02    2.050042E+02   1.046168E+02   -8.683139E+01    7.244773E+01    1.823051E+02    1.920242E+01   -4.467577E+01    1.318814E+02   -1.895723E+02   -9.997674E+01   -1.832368E+02   -1.227907E+02    6.981820E+01    1.576316E+02    1.624392E+02    1.773714E+02    1.424532E+02 
   1.902551E+02   -7.631478E+01    3.165070E+02    1.429855E+02   9.542413E+01   -5.872462E+01    1.199087E+02    1.728940E+02    2.104419E+01   -1.366275E+01    1.095260E+02   -2.545331E+02   -7.744132E+01   -1.966409E+02   -1.097898E+02    8.948233E+01    1.512280E+02    1.927134E+02    1.968622E+02    1.351423E+02 
   2.064674E+02    3.563606E+00    3.437755E+02    9.906882E+01   7.474864E+01   -3.042132E+01    1.646546E+02    1.608432E+02    2.485674E+01    1.848507E+01    7.499125E+01   -2.968697E+02   -4.052246E+01   -1.947400E+02   -1.015547E+02    1.095814E+02    1.473845E+02    2.102399E+02    2.056843E+02    1.255139E+02 
   2.294195E+02    7.518971E+01    3.286321E+02    7.994373E+01   4.940351E+01   -6.500744E+00    2.002977E+02    1.462886E+02    3.148090E+01    4.792837E+01    3.022424E+01   -3.080615E+02    5.897518E+00   -1.802543E+02   -9.998347E+01    1.292145E+02    1.426375E+02    2.140163E+02    1.980937E+02    1.125022E+02 
   2.566728E+02    1.293239E+02    2.664810E+02    8.688223E+01   2.701619E+01    9.834096E+00    2.217572E+02    1.302235E+02    4.092559E+01    7.126769E+01   -2.110839E+01   -2.848482E+02    5.478003E+01   -1.574825E+02   -1.050153E+02    1.463776E+02    1.339510E+02    2.057046E+02    1.708474E+02    9.512930E+01 
   2.848462E+02    1.621946E+02    1.624311E+02    1.157961E+02   1.398009E+01    1.769766E+01    2.265510E+02    1.145666E+02    5.216061E+01    8.622695E+01   -7.385722E+01   -2.302253E+02    9.876782E+01   -1.309397E+02   -1.147616E+02    1.586142E+02    1.199377E+02    1.892097E+02    1.244990E+02    7.284056E+01 
   3.101687E+02    1.765370E+02    3.117949E+01    1.587042E+02   1.374757E+01    1.891883E+01    2.153549E+02    1.017887E+02    6.323557E+01    9.213415E+01   -1.219499E+02   -1.529517E+02    1.319068E+02   -1.041399E+02   -1.260870E+02    1.639459E+02    1.012787E+02    1.696240E+02    6.386145E+01    4.592121E+01 
   3.288206E+02    1.806652E+02   -1.056944E+02    2.060899E+02   2.600108E+01    1.766364E+01    1.916272E+02    9.419784E+01    7.174451E+01    9.003564E+01   -1.592761E+02   -6.566074E+01    1.507593E+02   -7.891347E+01   -1.354306E+02    1.616900E+02    8.031568E+01    1.518793E+02   -2.614879E+00    1.586274E+01 
   3.373215E+02    1.857629E+02   -2.245501E+02    2.494044E+02   4.696504E+01    1.929067E+01    1.604157E+02    9.313182E+01    7.555304E+01    8.237481E+01   -1.808046E+02    1.794263E+01    1.546679E+02   -5.543572E+01   -1.396396E+02    1.528380E+02    6.013549E+01    1.395332E+02   -6.452166E+01   -1.450802E+01 
   3.332026E+02    2.021914E+02   -3.054560E+02    2.829918E+02   7.074061E+01    2.872216E+01    1.267662E+02    9.836743E+01    7.359853E+01    7.229631E+01   -1.837324E+02    8.605959E+01    1.452379E+02   -3.286660E+01   -1.366176E+02    1.398643E+02    4.362565E+01    1.340395E+02   -1.118722E+02   -4.129947E+01 
   3.159606E+02    2.359828E+02   -3.373226E+02    3.049543E+02   9.119885E+01    4.882096E+01    9.430149E+01    1.079856E+02    6.650347E+01    6.276174E+01   -1.683830E+02    1.311658E+02    1.253586E+02   -1.026936E+01   -1.256720E+02    1.260769E+02    3.289969E+01    1.346694E+02   -1.375691E+02   -6.027395E+01 
