#AdjRefG: Iteration 9 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   1.588034E+02   -2.058642E+02    8.698267E+00    5.640731E+01   3.367600E+01   -7.203605E+01    4.240098E+01    9.621062E+00    7.704795E+01   -7.621425E+01    6.454906E+01    5.011229E+01   -4.662689E+01    7.262985E+01   -9.169418E+01    2.639030E+01    9.470631E+01   -1.302438E+02   -6.557598E+00   -2.971635E+01 
   1.369078E+02   -1.588535E+02    3.933409E+01    1.044563E+02   5.180135E+00   -5.579607E+01    5.016012E+01   -2.837547E+00    8.339504E+01   -7.242496E+01    5.623080E+01    7.052482E+01   -4.230804E+01    1.035724E+02   -7.784789E+01   -5.369560E+00    9.064067E+01   -1.342048E+02    1.079105E+01    4.213861E+01 
   1.274950E+02   -1.080953E+02    8.231758E+01    1.513902E+02  -1.497974E+01   -3.469034E+01    5.954291E+01   -1.204025E+01    8.577280E+01   -7.165790E+01    4.996512E+01    8.329428E+01   -2.859792E+01    1.350267E+02   -6.078050E+01   -2.999702E+01    8.529990E+01   -1.367737E+02    3.359006E+01    1.101332E+02 
   1.349209E+02   -5.125922E+01    1.316236E+02    1.889028E+02  -1.971552E+01   -5.586157E+00    6.843640E+01   -1.697859E+01    8.356465E+01   -7.614568E+01    4.759432E+01    8.698145E+01   -6.795713E+00    1.654613E+02   -3.999997E+01   -4.680742E+01    7.786752E+01   -1.349887E+02    5.559289E+01    1.657073E+02 
   1.581344E+02    1.409000E+01    1.801725E+02    2.102889E+02  -5.617943E+00    3.338630E+01    7.437083E+01   -1.674536E+01    7.620861E+01   -8.594009E+01    4.997187E+01    8.137384E+01    1.995973E+01    1.921779E+02   -1.461409E+01   -5.686319E+01    6.758400E+01   -1.255341E+02    7.044392E+01    2.025236E+02 
   1.917382E+02    8.880248E+01    2.215222E+02    2.119863E+02   2.621708E+01    8.182325E+01    7.582264E+01   -1.044320E+01    6.345147E+01   -9.878705E+01    5.653638E+01    6.745261E+01    4.748209E+01    2.116607E+02    1.583721E+01   -6.258409E+01    5.458753E+01   -1.058944E+02    7.332595E+01    2.175609E+02 
   2.280776E+02    1.709229E+02    2.512252E+02    1.942567E+02   7.048044E+01    1.367072E+02    7.314743E+01    2.742943E+00    4.568212E+01   -1.106851E+02    6.526152E+01    4.716886E+01    7.152137E+01    2.205128E+02    5.049826E+01   -6.697214E+01    4.039365E+01   -7.561198E+01    6.231801E+01    2.113170E+02 
   2.596186E+02    2.555158E+02    2.674309E+02    1.609030E+02   1.189370E+02    1.929097E+02    6.871459E+01    2.329659E+01    2.422707E+01   -1.169456E+02    7.305199E+01    2.307500E+01    8.868232E+01    2.167051E+02    8.663361E+01   -7.263887E+01    2.777222E+01   -3.715336E+01    3.903068E+01    1.871703E+02 
   2.808731E+02    3.356616E+02    2.706016E+02    1.182038E+02   1.623367E+02    2.443933E+02    6.614543E+01    5.101936E+01    1.458725E+00   -1.134340E+02    7.650507E+01   -2.103260E+00    9.705612E+01    2.006882E+02    1.196774E+02   -8.090398E+01    2.002157E+01    4.014062E+00    8.273703E+00    1.501917E+02 
   2.893439E+02    4.042408E+02    2.625463E+02    7.342852E+01   1.924394E+02    2.857002E+02    6.893013E+01    8.471721E+01   -1.941069E+01   -9.763310E+01    7.282767E+01   -2.585594E+01    9.643193E+01    1.759028E+02    1.439910E+02   -9.125380E+01    1.988321E+01    4.027093E+01   -2.320247E+01    1.058211E+02 
   2.853222E+02    4.557897E+02    2.452179E+02    3.333221E+01   2.036506E+02    3.132058E+02    7.896247E+01    1.220702E+02   -3.489123E+01   -6.923661E+01    6.063882E+01   -4.616328E+01    8.807547E+01    1.483804E+02    1.541724E+02   -1.013799E+02    2.848739E+01    6.344011E+01   -4.855583E+01    5.880515E+01 
   2.707566E+02    4.876996E+02    2.197824E+02    2.930968E+00   1.939018E+02    3.257173E+02    9.558020E+01    1.597818E+02   -4.204690E+01   -3.013448E+01    4.041861E+01   -6.163312E+01    7.418437E+01    1.254265E+02    1.465422E+02   -1.078624E+02    4.471734E+01    6.669033E+01   -6.275860E+01    1.264464E+01 
   2.477191E+02    5.003460E+02    1.863319E+02   -1.529096E+01   1.646463E+02    3.242652E+02    1.155127E+02    1.940081E+02   -3.938114E+01    1.615994E+01    1.447489E+01   -7.153650E+01    5.722118E+01    1.137077E+02    1.203355E+02   -1.073513E+02    6.523277E+01    4.621325E+01   -6.399115E+01   -3.041132E+01 
