#AdjRefG: Iteration 8 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   6.334899E+01   -5.026839E+01    1.091127E+02    1.540456E+02  -1.116984E+02    4.689892E+01    1.747497E+02    2.111081E+02    3.766048E+01   -2.106888E+01   -2.504728E+01   -8.603344E+01    1.310403E+02   -1.040641E+02   -7.820923E+01   -6.130154E+00    6.346686E+00    2.796571E+01    3.761956E+01    3.510107E+01 
   5.687194E+01   -1.625397E+01    9.391343E+01    2.190365E+02  -1.015194E+02    5.627335E+01    1.553993E+02    2.277182E+02    1.114175E+01   -5.253823E+00   -2.829541E+01   -3.166549E+01    1.345836E+02   -6.241611E+01   -8.736195E+01   -3.348624E+00    1.266593E+01   -4.857381E+00    5.417150E+01    2.633245E+01 
   5.234672E+01    3.736220E+01    9.455476E+01    2.566003E+02  -8.677795E+01    6.181993E+01    1.371299E+02    2.245940E+02   -9.828895E+00    1.071085E+01   -2.768472E+01    1.920035E+01    1.382461E+02   -1.396915E+01   -8.166348E+01   -2.891628E+00    1.070744E+01   -2.119942E+01    6.677308E+01    1.569752E+01 
   5.094386E+01    1.079940E+02    1.075596E+02    2.594130E+02  -7.169764E+01    6.374793E+01    1.205219E+02    2.048752E+02   -2.107494E+01    2.591844E+01   -2.060369E+01    5.952619E+01    1.404642E+02    3.917598E+01   -6.511024E+01   -8.582903E+00    3.252287E+00   -2.084837E+01    7.275164E+01    3.594558E+00 
   5.246418E+01    1.885479E+02    1.246534E+02    2.293061E+02  -6.023392E+01    6.445939E+01    1.052140E+02    1.754594E+02   -2.036720E+01    3.957314E+01   -7.127602E+00    8.538045E+01    1.392949E+02    9.242534E+01   -4.435081E+01   -2.195098E+01   -6.229617E+00   -7.909994E+00    7.091784E+01   -9.582832E+00 
   5.555073E+01    2.687086E+02    1.361585E+02    1.771835E+02  -5.472687E+01    6.785663E+01    9.036912E+01    1.451818E+02   -7.755706E+00    5.038309E+01    1.012984E+01    9.672823E+01    1.328849E+02    1.400079E+02   -2.678359E+01   -4.168285E+01   -1.485158E+01    1.046093E+01    6.244316E+01   -2.304366E+01 
   5.804774E+01    3.372815E+02    1.346601E+02    1.202049E+02  -5.525410E+01    7.807992E+01    7.522428E+01    1.226402E+02    1.457413E+01    5.624549E+01    2.696959E+01    9.702088E+01    1.199255E+02    1.767591E+02   -1.849383E+01   -6.395239E+01   -2.119778E+01    2.619700E+01    5.096004E+01   -3.550377E+01 
   5.740914E+01    3.849205E+02    1.175974E+02    7.706626E+01  -5.985391E+01    9.807667E+01    5.950111E+01    1.142113E+02    4.281270E+01    5.445867E+01    3.897627E+01    9.171828E+01    1.000267E+02    1.996966E+02   -2.262402E+01   -8.341450E+01   -2.557636E+01    3.268855E+01    4.174406E+01   -4.544880E+01 
   5.113154E+01    4.064084E+02    8.792929E+01    6.279399E+01  -6.544215E+01    1.284640E+02    4.353657E+01    1.226965E+02    7.224286E+01    4.246745E+01    4.282255E+01    8.624326E+01    7.395502E+01    2.088074E+02   -3.863180E+01   -9.451177E+01   -2.962419E+01    2.666953E+01    4.020198E+01   -5.163396E+01 
   3.723063E+01    4.017750E+02    5.279579E+01    8.458399E+01  -6.899734E+01    1.670515E+02    2.812363E+01    1.468432E+02    9.800684E+01    1.890531E+01    3.711355E+01    8.406618E+01    4.368771E+01    2.067790E+02   -6.261839E+01   -9.273907E+01   -3.546658E+01    9.039212E+00    5.017700E+01   -5.358636E+01 
